,TransactionID,id_01,id_02,id_03,id_04,id_05,id_06,id_07,id_08,id_09,id_10,id_11,id_12,id_13,id_14,id_15,id_16,id_17,id_18,id_19,id_20,id_21,id_22,id_23,id_24,id_25,id_26,id_27,id_28,id_29,id_30,id_31,id_32,id_33,id_34,id_35,id_36,id_37,id_38,DeviceType,DeviceInfo
42020,3087981,-5.0,135886.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,,215.0,533.0,,,,,,,,Found,Found,Windows 10,firefox 57.0,24.0,,match_status:2,T,F,T,F,desktop,Windows
119035,3451830,-5.0,307726.0,0.0,0.0,9.0,-4.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,12.0,337.0,484.0,,,,,,,,Found,Found,Windows 7,chrome 65.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
73060,3203766,-5.0,96032.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-360.0,New,NotFound,166.0,,312.0,611.0,,,,,,,,New,NotFound,Windows 10,chrome generic,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
15438,3034693,-15.0,498776.0,0.0,0.0,-9.0,-26.0,,,0.0,0.0,100.0,NotFound,35.0,,Found,Found,225.0,13.0,266.0,507.0,,,,,,,,Found,Found,,chrome 63.0 for android,,,,F,F,T,T,mobile,SM-G935F Build/NRD90M
4334,3005076,-5.0,128955.0,0.0,0.0,9.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-480.0,Found,Found,166.0,,352.0,222.0,,,,,,,,Found,Found,Windows 10,edge 15.0,24.0,,match_status:2,T,F,T,T,desktop,Windows
130515,3517059,-15.0,,,,,,,,,,,Found,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
21716,3049258,0.0,335687.0,,,-2.0,-30.0,,,,,100.0,NotFound,,,New,NotFound,225.0,15.0,384.0,561.0,,,,,,,,New,NotFound,,chrome 62.0 for android,,,,F,F,T,T,mobile,E5803 Build/32.4.A.1.54
101311,3361705,-20.0,306649.0,,,0.0,0.0,,,,,100.0,NotFound,33.0,,New,NotFound,225.0,,266.0,325.0,,,,,,,,New,NotFound,,chrome 63.0 for android,,,,F,F,T,F,mobile,Lenovo
102478,3367556,0.0,47405.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,,-360.0,Found,Found,166.0,,529.0,214.0,,,,,,,,Found,Found,Mac OS X 10_9_5,chrome 64.0,24.0,1440x900,match_status:1,T,F,T,T,desktop,MacOS
52218,3103779,-5.0,142605.0,0.0,0.0,1.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-360.0,Found,Found,166.0,15.0,352.0,222.0,,,,,,,,Found,Found,Windows 7,chrome 63.0,24.0,1440x900,match_status:2,T,F,T,F,desktop,Windows
64584,3152753,-5.0,130740.0,,,0.0,-7.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,13.0,633.0,535.0,,,,,,,,New,NotFound,Windows 7,chrome 63.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
112917,3418511,-5.0,267746.0,,,6.0,-11.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,266.0,469.0,,,,,,,,New,NotFound,,chrome 61.0,,,,F,F,T,F,desktop,Windows
77824,3230786,0.0,81978.0,,,,,,,,,100.0,NotFound,,-300.0,New,NotFound,166.0,13.0,339.0,533.0,,,,,,,,New,NotFound,Android 5.1.1,android browser 4.0,32.0,,match_status:2,T,F,T,T,mobile,SM-T280 Build/LMY47V
83146,3258162,-5.0,81813.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,,542.0,368.0,,,,,,,,New,NotFound,Windows 7,chrome 63.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
88002,3281707,-20.0,930020.0,,,0.0,0.0,,,,,100.0,NotFound,33.0,,Unknown,,225.0,,266.0,566.0,,,,,,,,New,NotFound,,mobile safari generic,,,,F,F,F,F,mobile,
25643,3057431,-45.0,194921.0,0.0,0.0,-1.0,-28.0,,,0.0,0.0,100.0,NotFound,43.0,,Found,Found,225.0,15.0,427.0,561.0,,,,,,,,Found,Found,,chrome 60.0 for android,,,,F,F,T,T,mobile,ZTE Blade L5 Build/LMY47I
81385,3249979,-5.0,176269.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,,New,NotFound,225.0,,484.0,507.0,,,,,,,,New,NotFound,,chrome 62.0 for android,,,,F,F,T,F,mobile,5012G Build/MRA58K
61410,3137045,0.0,129726.0,,,-3.0,-45.0,,,,,100.0,NotFound,,,New,NotFound,225.0,15.0,266.0,507.0,,,,,,,,New,NotFound,,chrome generic,,,,F,F,T,T,mobile,Moto G (5) Build/NPP25.137-72
3872,3003631,0.0,221896.0,,,0.0,0.0,,,,,100.0,NotFound,20.0,,New,NotFound,225.0,,266.0,193.0,,,,,,,,New,NotFound,,chrome 61.0 for android,,,,F,F,T,T,mobile,LG-H500 Build/LRX21Y
136204,3539242,-15.0,,,,,,,,,,,NotFound,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
130744,3518218,-5.0,55199.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,64.0,-300.0,Found,Found,166.0,,529.0,549.0,,,,,,,,Found,Found,Mac OS X 10_13_3,chrome 66.0,24.0,1440x900,match_status:2,T,F,T,F,desktop,MacOS
30750,3067424,0.0,78295.0,,,20.0,-21.0,,,,,100.0,NotFound,,-420.0,New,NotFound,166.0,13.0,410.0,266.0,,,,,,,,New,NotFound,Mac OS X 10_13_2,chrome 63.0,24.0,1440x900,match_status:2,T,F,T,T,desktop,MacOS
17384,3039359,0.0,89811.0,,,0.0,0.0,,,,,100.0,NotFound,,-360.0,New,NotFound,166.0,,312.0,100.0,,,,,,,,New,NotFound,Android 5.1.1,chrome 43.0 for android,32.0,1280x720,match_status:2,T,F,T,T,mobile,LGL62VL
97259,3341116,-5.0,254620.0,0.0,0.0,,,,,0.0,0.0,100.0,NotFound,33.0,,Found,Found,225.0,,266.0,325.0,,,,,,,,Found,Found,,chrome generic for android,,,,F,F,T,F,mobile,E5606 Build/30.2.A.1.21
74832,3213603,-5.0,86515.0,,,21.0,-44.0,,,0.0,0.0,96.43000030517578,NotFound,52.0,-360.0,New,NotFound,166.0,13.0,410.0,186.0,,,,,,,,Found,Found,Windows 10,edge 15.0,24.0,1680x1050,match_status:2,T,F,T,T,desktop,Windows
16029,3036074,-85.0,201497.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,215.0,600.0,,,,,,,,Found,Found,Windows 10,firefox 57.0,24.0,1152x864,match_status:2,T,F,T,F,desktop,Windows
82364,3254583,-5.0,81682.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-360.0,New,NotFound,166.0,,312.0,100.0,,,,,,,,New,NotFound,Mac OS X 10_13_3,safari generic,24.0,1440x900,match_status:1,T,F,T,F,desktop,MacOS
61324,3136550,-5.0,479985.0,,,32.0,-9.0,,,,,100.0,NotFound,25.0,,New,NotFound,166.0,18.0,509.0,600.0,,,,,,,,New,NotFound,,chrome 63.0 for android,,,,F,F,T,T,mobile,Nexus
42623,3089004,-15.0,373042.0,,,10.0,-45.0,,,0.0,0.0,96.73999786376952,NotFound,20.0,-420.0,New,NotFound,166.0,15.0,341.0,225.0,,,,,,,,Found,Found,,ie 11.0 for tablet,,,,F,T,T,T,desktop,Trident/7.0
74033,3208651,-5.0,4070.0,0.0,0.0,2.0,-1.0,,,0.0,0.0,100.0,Found,24.0,-300.0,Found,Found,166.0,13.0,193.0,266.0,,,,,,,,Found,Found,Windows 8,ie 11.0 for desktop,24.0,1600x900,match_status:2,T,T,T,T,desktop,Trident/7.0
7209,3013712,-5.0,13947.0,0.0,0.0,25.0,-34.0,,,0.0,-12.0,100.0,NotFound,52.0,-480.0,Found,Found,166.0,13.0,410.0,144.0,,,,,,,,Found,Found,Windows 10,chrome 62.0,24.0,1280x1025,match_status:2,T,F,T,T,desktop,Windows
22923,3051769,0.0,219192.0,0.0,0.0,6.0,-8.0,,,0.0,0.0,100.0,NotFound,43.0,,Found,Found,225.0,,417.0,507.0,,,,,,,,Found,Found,,chrome generic,,,,F,F,T,T,mobile,Moto G (5) Plus Build/NPNS25.137-15-11
9520,3020185,-5.0,406250.0,1.0,0.0,0.0,0.0,,,1.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,380.0,561.0,,,,,,,,Found,Found,,edge 15.0,,,,F,F,T,T,desktop,
96490,3336062,-25.0,308386.0,,,0.0,0.0,,,,,100.0,NotFound,33.0,,Unknown,,225.0,,266.0,305.0,,,,,,,,New,NotFound,,,,,,F,F,F,F,mobile,
8062,3016071,-5.0,118169.0,,,1.0,0.0,,,,,100.0,NotFound,52.0,-360.0,New,NotFound,166.0,,216.0,214.0,,,,,,,,New,NotFound,Windows 10,firefox 57.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
134370,3530434,-5.0,296564.0,,,0.0,0.0,,,,,100.0,NotFound,64.0,,New,NotFound,225.0,,266.0,325.0,,,,,,,,New,NotFound,,chrome 65.0 for android,,,,F,F,T,F,mobile,Moto C Build/NRD90M.057
59637,3127440,0.0,166698.0,,,7.0,-27.0,,,,,100.0,NotFound,20.0,,New,NotFound,225.0,13.0,266.0,563.0,,,,,,,,New,NotFound,,chrome 63.0 for android,,,,F,F,T,T,mobile,ONE TOUCH 4016A Build/JDQ39
129027,3510039,-20.0,230949.0,,,0.0,0.0,,,,,100.0,NotFound,64.0,,Unknown,,225.0,,427.0,507.0,,,,,,,,New,NotFound,,mobile safari 11.0,,,,F,F,F,F,mobile,
66465,3165195,-5.0,147293.0,,,,,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,,529.0,600.0,,,,,,,,New,NotFound,Windows 10,firefox 57.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
107186,3388932,-35.0,146932.0,,,-3.0,-13.0,,,0.0,0.0,95.08000183105467,NotFound,64.0,,Unknown,,225.0,,176.0,595.0,,,,,,,,Found,Found,,chrome generic,,,,F,F,F,F,desktop,Moto G (4) Build/NPJ25.93-14.7
71200,3193976,-10.0,118340.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,,New,NotFound,225.0,,266.0,127.0,,,,,,,,New,NotFound,,chrome 63.0 for android,,,,F,F,T,F,mobile,LG-H831 Build/NRD90U
137083,3543528,-20.0,109553.0,0.0,0.0,-10.0,-13.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,153.0,563.0,,,,,,,,Found,Found,,chrome 66.0,,,,F,F,T,F,desktop,Windows
122812,3473412,0.0,15350.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,41.0,-300.0,Found,Found,166.0,,215.0,533.0,,,,,,,,Found,Found,Mac OS X 10_12_6,chrome 64.0,24.0,1440x900,match_status:2,T,F,T,T,desktop,MacOS
107670,3391097,-5.0,112421.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,348.0,391.0,,,,,,,,Found,Found,Windows 10,chrome 65.0,24.0,1600x900,match_status:2,T,F,T,T,desktop,Windows
59470,3126955,-5.0,108909.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,427.0,563.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,Windows
75218,3215515,-20.0,199966.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,,Unknown,,144.0,15.0,410.0,623.0,,,,,,,,New,NotFound,,mobile safari 11.0,,,,F,F,F,F,mobile,
140568,3558026,-5.0,100064.0,0.0,0.0,0.0,-5.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,15.0,290.0,325.0,,,,,,,,Found,Found,,opera 53.0,,,,F,F,T,F,desktop,Windows
84748,3264780,-5.0,77728.0,,,4.0,0.0,,,,,100.0,NotFound,52.0,-300.0,Found,NotFound,166.0,15.0,100.0,533.0,,,,,,,,Found,NotFound,Windows 10,firefox 58.0,24.0,1600x900,match_status:2,T,F,T,T,desktop,Windows
14808,3033096,-15.0,73760.0,0.0,0.0,,,0.0,-6.0,0.0,0.0,100.0,NotFound,52.0,,Found,Found,,,,,255.0,41.0,IP_PROXY:ANONYMOUS,,524.0,215.0,Found,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,Windows
89007,3286665,-5.0,280153.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,133.0,,,628.0,,,,,,,,Found,Found,,chrome 64.0,,,,F,F,T,F,desktop,Windows
140009,3554680,-5.0,380723.0,0.0,0.0,0.0,-13.0,,,0.0,0.0,100.0,NotFound,27.0,,Found,Found,225.0,15.0,567.0,497.0,,,,,,,,Found,Found,,chrome 66.0 for android,,,,F,F,T,F,mobile,Moto G (5) Build/NPP25.137-82
112996,3418740,-5.0,600394.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,64.0,,Found,Found,225.0,,266.0,541.0,,,,,,,,Found,Found,,chrome 65.0 for android,,,,F,F,T,F,mobile,SM-G935F Build/NRD90M
92648,3308479,-5.0,168766.0,0.0,0.0,23.0,-34.0,,,0.0,0.0,100.0,NotFound,52.0,-420.0,Found,Found,166.0,13.0,100.0,472.0,,,,,,,,Found,Found,Windows 10,chrome 64.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
39948,3084052,-5.0,92333.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-360.0,New,NotFound,166.0,,312.0,611.0,,,,,,,,New,NotFound,Windows 10,chrome 63.0,24.0,1600x900,match_status:2,T,F,T,F,desktop,Windows
119050,3451866,-15.0,154624.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,427.0,325.0,,,,,,,,New,NotFound,,edge 16.0,,,,F,F,T,F,desktop,Windows
5576,3009030,-5.0,156873.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,49.0,-300.0,Found,Found,166.0,,529.0,575.0,,,,,,,,Found,Found,iOS 11.1.1,mobile safari 11.0,32.0,1334x750,match_status:1,T,F,F,F,mobile,iOS Device
104202,3376758,-5.0,100126.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,337.0,507.0,,,,,,,,Found,Found,,chrome 64.0,,,,F,F,T,F,desktop,
41525,3087131,-5.0,224216.0,,,10.0,-20.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,15.0,525.0,256.0,,,,,,,,New,NotFound,iOS 10.3.2,mobile safari 10.0,32.0,1334x750,match_status:1,T,F,F,F,mobile,iOS Device
36923,3078812,-5.0,194338.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,,277.0,600.0,,,,,,,,New,NotFound,iOS 11.1.1,mobile safari 11.0,32.0,1334x750,match_status:1,T,F,F,F,mobile,iOS Device
33321,3072072,-5.0,83172.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,,529.0,161.0,,,,,,,,New,NotFound,Windows 10,chrome 63.0,24.0,1600x900,match_status:2,T,F,T,F,desktop,Windows
92434,3307378,-20.0,232508.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,325.0,,,,,,,,Found,Found,,chrome 64.0,,,,F,F,T,F,desktop,Windows
84365,3263189,-5.0,381317.0,,,0.0,-1.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,176.0,507.0,,,,,,,,New,NotFound,,chrome 64.0,,,,F,F,T,F,desktop,Windows
93256,3315123,-50.0,252996.0,,,0.0,-11.0,,,,,100.0,NotFound,33.0,,New,NotFound,225.0,15.0,176.0,507.0,,,,,,,,New,NotFound,,chrome 64.0 for android,,,,F,F,T,F,mobile,PRA-LX1 Build/HUAWEIPRA-LX1
125633,3489580,-5.0,204478.0,0.0,0.0,0.0,-1.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,15.0,390.0,489.0,,,,,,,,Found,Found,Windows 10,ie 11.0 for desktop,24.0,1599x899,match_status:2,T,F,T,T,desktop,Trident/7.0
72778,3202433,-5.0,55839.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-360.0,Found,Found,166.0,13.0,542.0,333.0,,,,,,,,Found,Found,Windows 7,chrome 63.0,24.0,1440x900,match_status:2,T,F,T,F,desktop,Windows
20495,3046400,-5.0,51302.0,,,2.0,0.0,,,0.0,0.0,97.12000274658205,NotFound,52.0,-420.0,New,NotFound,166.0,,410.0,472.0,,,,,,,,Found,Found,Windows 10,chrome 63.0,24.0,2560x1440,match_status:2,T,F,T,F,desktop,Windows
73755,3207292,-20.0,60259.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,427.0,507.0,,,,,,,,Found,Found,,chrome 56.0,,,,F,F,T,F,desktop,
116379,3437743,-100.0,225825.0,0.0,0.0,-9.0,-51.0,,,0.0,0.0,100.0,NotFound,64.0,,Found,Found,225.0,15.0,567.0,507.0,,,,,,,,Found,Found,,chrome 65.0 for android,,,,F,F,T,F,mobile,CAM-L03 Build/HUAWEICAM-L03
29762,3065495,0.0,209279.0,0.0,0.0,3.0,-5.0,,,0.0,0.0,100.0,Found,,-300.0,Found,Found,166.0,12.0,193.0,521.0,,,,,,,,Found,Found,Windows 10,ie 11.0 for desktop,24.0,1920x1080,match_status:2,T,T,T,T,desktop,Trident/7.0
124986,3485709,-5.0,202018.0,,,0.0,0.0,,,,,100.0,NotFound,64.0,,New,NotFound,225.0,,266.0,638.0,,,,,,,,New,NotFound,,chrome 65.0 for android,,,,F,F,T,F,mobile,SM-J700M Build/MMB29K
79923,3242881,-5.0,39889.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-480.0,New,NotFound,166.0,,542.0,222.0,,,,,,,,New,NotFound,Windows 7,chrome 64.0,24.0,1280x1024,match_status:2,T,F,T,F,desktop,Windows
118225,3447154,-20.0,240643.0,,,0.0,0.0,,,,,100.0,NotFound,64.0,,Unknown,,225.0,,427.0,563.0,,,,,,,,New,NotFound,,mobile safari generic,,,,F,F,F,F,mobile,
53996,3108006,-5.0,92459.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,,100.0,533.0,,,,,,,,Found,Found,Windows 7,chrome 63.0,24.0,1360x768,match_status:2,T,F,T,T,desktop,Windows
4567,3005879,-5.0,87024.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-360.0,Found,Found,166.0,,454.0,214.0,,,,,,,,Found,Found,Windows 7,chrome 62.0,24.0,1366x768,match_status:2,T,F,T,F,desktop,Windows
58114,3121557,-5.0,95832.0,,,18.0,-34.0,,,,,100.0,Found,49.0,-360.0,New,NotFound,166.0,13.0,122.0,214.0,,,,,,,,New,NotFound,iOS 11.2.1,mobile safari 11.0,32.0,1334x750,match_status:1,T,F,F,F,mobile,iOS Device
61648,3138191,-5.0,54241.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,242.0,507.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,T,desktop,Windows
66129,3163083,-5.0,556729.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,,New,NotFound,225.0,,427.0,325.0,,,,,,,,New,NotFound,,chrome 63.0 for android,,,,F,F,T,F,mobile,SM-J110M Build/LMY48B
103215,3371890,-30.0,227785.0,,,0.0,0.0,,,0.0,0.0,96.72000122070312,NotFound,33.0,,Unknown,,225.0,,266.0,305.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,F,F,desktop,
115595,3433094,0.0,12076.0,,,20.0,-11.0,,,0.0,0.0,97.16999816894533,Found,,-300.0,New,NotFound,166.0,13.0,241.0,533.0,,,,,,,,Found,Found,Windows 7,ie 11.0 for desktop,24.0,1920x1080,match_status:2,T,T,T,T,desktop,Trident/7.0
130338,3516415,0.0,161882.0,0.0,0.0,7.0,-25.0,,,0.0,0.0,100.0,NotFound,,-480.0,Found,Found,166.0,12.0,410.0,222.0,,,,,,,,Found,Found,Mac OS X 10_13_4,chrome 66.0,24.0,1440x900,match_status:2,T,F,T,T,desktop,MacOS
140437,3557259,-5.0,198245.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,27.0,,Found,Found,225.0,,266.0,595.0,,,,,,,,Found,Found,,chrome 66.0 for android,,,,F,F,T,F,mobile,MotoG3 Build/MPIS24.65-33.1-2-16
91329,3300466,-5.0,75063.0,,,0.0,-13.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,176.0,507.0,,,,,,,,New,NotFound,,chrome 64.0,,,,F,F,T,F,desktop,
96402,3335417,-5.0,189024.0,,,1.0,0.0,,,,,100.0,NotFound,33.0,-300.0,New,NotFound,166.0,,529.0,256.0,,,,,,,,New,NotFound,iOS 11.2.6,mobile safari generic,32.0,2048x1536,match_status:1,T,F,F,F,mobile,iOS Device
17776,3040248,-20.0,141461.0,,,0.0,-5.0,,,,,100.0,NotFound,49.0,-300.0,Unknown,,166.0,,454.0,600.0,,,,,,,,New,NotFound,Linux,chrome 62.0,24.0,1366x768,match_status:2,T,F,F,T,desktop,
47974,3097870,-5.0,56128.0,,,16.0,-42.0,,,,,100.0,NotFound,52.0,-480.0,New,NotFound,166.0,12.0,529.0,222.0,,,,,,,,New,NotFound,Windows 8.1,chrome 63.0,24.0,1600x900,match_status:2,T,F,T,F,desktop,Windows
107173,3388914,-35.0,410433.0,,,2.0,-13.0,,,,,100.0,NotFound,64.0,,Unknown,,225.0,,176.0,595.0,,,,,,,,New,NotFound,,chrome 65.0 for android,,,,F,F,F,F,mobile,SM-N920V Build/NRD90M
106346,3385662,-20.0,115201.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-360.0,Found,Found,225.0,,427.0,565.0,,,,,,,,Found,Found,,ie 11.0 for desktop,,,,F,T,T,F,desktop,Trident/7.0
122436,3471437,-25.0,127244.0,,,7.0,-12.0,30.0,-25.0,,,100.0,NotFound,64.0,-360.0,New,NotFound,166.0,12.0,317.0,535.0,252.0,14.0,IP_PROXY:TRANSPARENT,15.0,321.0,169.0,Found,New,NotFound,iOS 11.2.6,mobile safari generic,32.0,2001x1125,match_status:1,T,F,F,F,mobile,iOS Device
104561,3378029,-5.0,398362.0,,,0.0,0.0,,,,,100.0,NotFound,19.0,,New,NotFound,225.0,,266.0,565.0,,,,,,,,New,NotFound,,chrome 65.0 for android,,,,F,F,T,F,mobile,XT1064 Build/MPB24.65-34-3
141853,3564474,-20.0,272358.0,,,-11.0,-100.0,,,,,100.0,NotFound,27.0,,Unknown,,225.0,15.0,417.0,612.0,,,,,,,,New,NotFound,,mobile safari 11.0,,,,F,F,F,F,mobile,
40090,3084357,-5.0,106287.0,,,0.0,-5.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,,312.0,278.0,,,,,,,,New,NotFound,iOS 11.0.2,mobile safari generic,32.0,2048x1536,match_status:2,T,F,T,F,mobile,iOS Device
15223,3034023,-5.0,22812.0,0.0,0.0,30.0,-19.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,13.0,410.0,600.0,,,,,,,,Found,Found,Windows 7,chrome 62.0,24.0,1920x1200,match_status:2,T,F,T,T,desktop,Windows
115598,3433121,-5.0,318297.0,,,0.0,-22.0,,,,,100.0,NotFound,64.0,,New,NotFound,225.0,15.0,417.0,612.0,,,,,,,,New,NotFound,,other,,,,F,F,T,F,mobile,LG-K410 Build/LRX22G
54815,3110452,-20.0,141786.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,,Unknown,,225.0,,266.0,305.0,,,,,,,,New,NotFound,,mobile safari 11.0,,,,F,F,F,T,mobile,
19670,3044484,-15.0,511456.0,0.0,0.0,-15.0,-40.0,,,0.0,0.0,100.0,NotFound,35.0,,Found,Found,225.0,15.0,384.0,561.0,,,,,,,,Found,Found,,chrome 62.0 for android,,,,F,F,T,T,mobile,HUAWEI TAG-L13 Build/HUAWEITAG-L13
125301,3487400,-5.0,656772.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-360.0,Found,Found,166.0,,621.0,611.0,,,,,,,,Found,Found,Windows Vista,firefox 52.0,24.0,1280x800,match_status:2,T,F,T,F,desktop,Windows
4259,3004838,-15.0,,,,,,,,,,,NotFound,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
64029,3149524,-5.0,32013.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,542.0,535.0,,,,,,,,Found,Found,Windows 10,chrome 63.0,24.0,1366x768,match_status:2,T,F,T,F,desktop,Windows
71162,3193769,-5.0,358614.0,0.0,0.0,4.0,-24.0,,,0.0,0.0,100.0,Found,49.0,-480.0,Found,Found,166.0,13.0,337.0,222.0,,,,,,,,Found,Found,Mac OS X 10_12_6,safari generic,24.0,2880x1800,match_status:2,T,F,F,F,desktop,MacOS
69805,3185748,-5.0,91151.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,,410.0,280.0,,,,,,,,Found,Found,Windows 10,chrome 63.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
79265,3239697,0.0,94851.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,,-300.0,Found,Found,166.0,13.0,623.0,533.0,,,,,,,,Found,Found,Windows 10,ie 11.0 for desktop,24.0,1920x1080,match_status:2,T,T,T,T,desktop,Trident/7.0
67068,3168467,-25.0,47505.0,,,0.0,0.0,,,0.0,0.0,95.16000366210938,NotFound,49.0,,Unknown,,225.0,,607.0,561.0,,,,,,,,Found,Found,,safari generic,,,,F,F,F,F,desktop,
15613,3035083,-20.0,65728.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,,Unknown,,225.0,,427.0,561.0,,,,,,,,New,NotFound,,mobile safari 11.0,,,,F,F,F,T,mobile,
97520,3342482,-5.0,854168.0,,,3.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,266.0,507.0,,,,,,,,New,NotFound,,opera 51.0,,,,F,F,T,F,desktop,Windows
37887,3080456,-5.0,141561.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,,100.0,535.0,,,,,,,,New,NotFound,Mac OS X 10_11_6,safari generic,24.0,2560x1600,match_status:2,T,F,F,F,desktop,MacOS
141516,3562560,-5.0,100857.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,15.0,290.0,325.0,,,,,,,,Found,Found,,chrome 66.0,,,,F,F,T,F,desktop,Windows
106581,3386734,-35.0,923206.0,,,0.0,0.0,,,,,100.0,NotFound,62.0,,Unknown,,225.0,,574.0,507.0,,,,,,,,New,NotFound,,chrome 65.0,,,,F,F,F,F,desktop,
95789,3331843,0.0,7220.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,,-300.0,Found,Found,166.0,,454.0,600.0,,,,,,,,Found,Found,Windows 7,ie 11.0 for desktop,24.0,1366x768,match_status:2,T,T,T,T,desktop,Trident/7.0
71196,3193951,-5.0,163514.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,484.0,507.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,F,desktop,Windows
